subID,blockID,trialID,mapID,condition,checkTrial,fullscreenOn,time,mousePos,click,undo,submit,choiceDyn,choiceHis,choiceLocDyn,choiceLoc,budgetDyn,budgetHis,cityNr,checkEnd,checkPass
57901207c9abeb0001af353e,0,0,40,3,0,1,7891,"[""871.85"",""433.33""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7954,"[""871.11"",""434.07""]",1,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7990,"[""871.11"",""434.07""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8090,"[""868.88"",""437.77""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8190,"[""873.33"",""467.40""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8290,"[""870.37"",""473.33""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8389,"[""869.62"",""473.33""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8489,"[""869.62"",""473.33""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8589,"[""877.03"",""477.77""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8689,"[""877.03"",""478.51""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8788,"[""877.77"",""480.74""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8888,"[""880.74"",""482.22""]",0,0,0,"[0,1,6]",6,"[[844,369],[872,413],[870,433]]","[870,433]","[300,247.8463807583788,227.74662951613703]",227.7466295,2,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8982,"[""882.22"",""482.22""]",1,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,8988,"[""882.22"",""482.22""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
